rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
1073,data/RawData/104_18_2_3_1_stand.txt,104,18,2,3,1,stand,stand,stand,0.2730909266659764,0.12274959083469722,0.0008501933420607594,0.2747374866209925,0.7243197905978523,9.252943543272413e-05
1074,data/RawData/307_18_3_8_1_stand.txt,307,18,3,8,1,stand,stand,stand,0.27210730206214906,0.12193126022913257,0.0,0.0,1.2515979812100588,0.000541658709821242
1075,data/RawData/103_18_2_5_1_stand.txt,103,18,2,5,1,stand,stand,stand,0.27207069922466043,0.12111292962356793,0.002025835364440407,0.22525886243521587,0.7726697856132748,4.551658339357238e-05
1076,data/RawData/302_18_2_11_1_stand.txt,302,18,2,11,1,stand,stand,stand,0.2714219596115633,0.12029459901800327,0.0,0.06439610387095905,0.9355303180891508,0.0004696154804071974
1077,data/RawData/301_18_8_12_1_stand.txt,301,18,8,12,1,stand,stand,stand,0.27137943295563705,0.11947626841243862,0.0,0.0,1.2867090576248175,0.00024459548493765694
1078,data/RawData/106_18_4_1_1_stand.txt,106,18,4,1,1,stand,stand,stand,0.2692125340677294,0.11865793780687398,0.0007152572076750386,0.3016736127656785,0.6975378142461776,7.331577675441438e-05
1079,data/RawData/306_18_7_8_1_stand.txt,306,18,7,8,1,stand,stand,stand,0.269166644910867,0.11783960720130933,0.000715231746792122,0.05732899671552234,0.9417335352705243,0.00022223626344634404
1080,data/RawData/106_18_2_6_1_stand.txt,106,18,2,6,1,stand,stand,stand,0.26857070237498526,0.11702127659574468,0.0,0.3098257556940285,0.6909056532637254,0.00013790102595383593
1081,data/RawData/303_18_0_11_1_stand.txt,303,18,0,11,1,stand,stand,stand,0.2676104629165534,0.11620294599018004,0.005053206751638414,0.03560483885123971,0.9592021888281533,0.00013976556523169064
1082,data/RawData/302_18_3_9_1_stand.txt,302,18,3,9,1,stand,stand,stand,0.26686480909553384,0.11538461538461539,0.0,0.03871510335881926,0.9617955837852887,0.00029783387164311034
1083,data/RawData/107_18_3_4_1_stand.txt,107,18,3,4,1,stand,stand,stand,0.2666442997127528,0.11456628477905073,0.0,0.010337561317562402,0.9906376871658386,0.00015343335691791045
1084,data/RawData/202_18_8_43_1_stand.txt,202,18,8,43,1,stand,stand,stand,0.2659168920624507,0.11374795417348608,0.0,0.1468482627797708,0.8536265865988766,4.0624677486574215e-05
1085,data/RawData/104_18_3_5_1_stand.txt,104,18,3,5,1,stand,stand,stand,0.2657891454435408,0.11292962356792144,0.0012481886741333487,0.2585762461254702,0.7397562317919959,0.00041933340463811395
1086,data/RawData/301_18_2_7_1_stand.txt,301,18,2,7,1,stand,stand,stand,0.2653343827040436,0.11211129296235679,0.0007909064121164848,0.19236512996119273,0.8065005759914091,0.00034338763151298634
1087,data/RawData/211_18_3_5_1_stand.txt,211,18,3,5,1,stand,stand,stand,0.26457964969768344,0.11129296235679215,0.0,0.0,1.304936581133829,0.0005954650622711482
1088,data/RawData/306_18_2_11_1_stand.txt,306,18,2,11,1,stand,stand,stand,0.264314484950045,0.1104746317512275,0.0,0.03148543601569529,0.9688790182800002,0.00015140948489897495
1089,data/RawData/302_18_5_10_1_stand.txt,302,18,5,10,1,stand,stand,stand,0.26377272853556477,0.10965630114566285,0.0,0.13945367012186172,0.8618566815275323,0.00023271566313235443
1090,data/RawData/205_18_5_1_1_stand.txt,205,18,5,1,1,stand,stand,stand,0.26361603327726,0.1088379705400982,0.0006066263209454305,0.0,1.242792270569332,0.00038717814000051336
1091,data/RawData/101_18_0_9_1_stand.txt,101,18,0,9,1,stand,stand,stand,0.262562726030029,0.10801963993453355,0.003489176723431948,0.3046155244369457,0.691875734204377,1.9564631437015076e-05
1092,data/RawData/104_18_7_1_1_stand.txt,104,18,7,1,1,stand,stand,stand,0.2607350878116092,0.1072013093289689,0.0,0.3622935926662382,0.63854623708419,0.0003071234372723825
1093,data/RawData/106_18_3_1_1_stand.txt,106,18,3,1,1,stand,stand,stand,0.26064404050016626,0.10638297872340426,0.0,0.0,1.0948604555316197,0.0006473610641170757
1094,data/RawData/105_18_4_1_1_stand.txt,105,18,4,1,1,stand,stand,stand,0.26056261335651104,0.10556464811783961,0.0,0.11427977502383212,0.8858657560991002,0.00022789342009996768
1095,data/RawData/101_18_2_5_1_stand.txt,101,18,2,5,1,stand,stand,stand,0.2595608807550713,0.10474631751227496,0.00019800905646265998,0.03167925039026101,0.9680730031754831,4.973737394064904e-05
1096,data/RawData/213_18_4_2_1_stand.txt,213,18,4,2,1,stand,stand,stand,0.2594783459638241,0.1039279869067103,0.0016948601763534666,0.3054770905501236,0.6927109281840161,0.00011712108565264953
1097,data/RawData/101_18_0_3_1_stand.txt,101,18,0,3,1,stand,stand,stand,0.2563905050603512,0.10310965630114566,0.003149623486821992,0.1833360760577467,0.8134235840186238,9.071643290718843e-05
1098,data/RawData/213_18_0_4_1_stand.txt,213,18,0,4,1,stand,stand,stand,0.25630671040963054,0.10229132569558101,0.0013651118695752775,0.17369653442412106,0.8249058613595232,3.249234287903092e-05
1099,data/RawData/306_18_4_7_1_stand.txt,306,18,4,7,1,stand,stand,stand,0.2559685158983882,0.10147299509001637,0.0003414992137366378,0.25137402978778567,0.7477535779498936,0.0005308930446775244
1100,data/RawData/305_18_2_3_1_stand.txt,305,18,2,3,1,stand,stand,stand,0.25577166008329916,0.10065466448445172,0.010279349822787975,0.0,1.3687180684139406,0.0008057267724316148
1101,data/RawData/102_18_0_2_1_stand.txt,102,18,0,2,1,stand,stand,stand,0.25530344271676975,0.09983633387888707,0.003108485087082218,0.175921910842426,0.8207994924007253,0.0001701116658497282
1102,data/RawData/101_18_2_3_1_stand.txt,101,18,2,3,1,stand,stand,stand,0.2530104406371366,0.09901800327332243,0.0004115930888843824,0.31800355857663515,0.6814183574206454,0.00016649090988285768
1103,data/RawData/211_18_5_3_1_stand.txt,211,18,5,3,1,stand,stand,stand,0.25298702907808257,0.09819967266775777,0.001634501560941855,0.26806596586566916,0.7301069667915883,0.00019256577784798005
1104,data/RawData/215_18_5_6_1_stand.txt,215,18,5,6,1,stand,stand,stand,0.25248920395836,0.09738134206219312,1.576741872582216e-05,0.05929935545617186,0.9401746468791781,0.0005102302419639057
1105,data/RawData/106_18_2_1_1_stand.txt,106,18,2,1,1,stand,stand,stand,0.2514492238572941,0.09656301145662848,0.0,0.30618891745189747,0.6951474380794849,0.0001245720598888222
1106,data/RawData/207_18_6_19_2_stand.txt,207,18,6,19,2,stand,stand,stand,0.25099383687399135,0.09574468085106383,0.003213201928333022,0.1395453347526552,0.8569300780207392,0.0003113852942883973
1107,data/RawData/305_18_3_4_1_stand.txt,305,18,3,4,1,stand,stand,stand,0.24760139522864866,0.09492635024549918,6.944823657309013e-05,0.2220289119828193,0.7769952694638952,0.000906370312673697
1108,data/RawData/202_18_8_35_1_stand.txt,202,18,8,35,1,stand,stand,stand,0.24752279034063046,0.09410801963993454,0.0027790446555416484,0.0,1.2990269122631173,0.00027300878066456526
1109,data/RawData/301_18_7_11_1_stand.txt,301,18,7,11,1,stand,stand,stand,0.2467230058729742,0.09328968903436989,0.0,0.0,1.1553347295310317,0.00043572374984118556
1110,data/RawData/105_18_7_1_1_stand.txt,105,18,7,1,1,stand,stand,stand,0.24547686270307137,0.09247135842880523,0.0,0.0,1.0136848458181367,0.0001384517133235888
1111,data/RawData/102_18_0_5_1_stand.txt,102,18,0,5,1,stand,stand,stand,0.2449401848376621,0.09165302782324058,0.0035565428443577194,0.23886860927325676,0.7574950671098658,7.978076843688486e-05
1112,data/RawData/301_18_8_9_1_stand.txt,301,18,8,9,1,stand,stand,stand,0.24490109890155304,0.09083469721767594,0.0,0.14191039860132962,0.8576311709194075,0.0006441448848323175
1113,data/RawData/301_18_3_11_1_stand.txt,301,18,3,11,1,stand,stand,stand,0.24481297004390565,0.09001636661211129,0.0,0.09738716943587002,0.9027572386334393,0.0005275248989500258
1114,data/RawData/302_18_3_12_1_stand.txt,302,18,3,12,1,stand,stand,stand,0.24179109871059648,0.08919803600654665,0.0,0.0,1.14245456239218,0.00042284013465770356
1115,data/RawData/206_18_0_9_1_stand.txt,206,18,0,9,1,stand,stand,stand,0.24161803085280106,0.088379705400982,0.002601332674726987,0.02091611924152964,0.9761824399802603,0.00030010809934428144
1116,data/RawData/306_18_8_11_1_stand.txt,306,18,8,11,1,stand,stand,stand,0.2405748891579619,0.08756137479541735,0.0066386008758524025,0.0,1.382519040973107,0.0008843086513189278
1117,data/RawData/202_18_8_31_1_stand.txt,202,18,8,31,1,stand,stand,stand,0.23984617915399617,0.0867430441898527,0.008762612482317116,0.21458765646484135,0.7761416838813673,0.0005080471673050234
1118,data/RawData/303_18_2_10_1_stand.txt,303,18,2,10,1,stand,stand,stand,0.23924530006738284,0.08592471358428805,0.0,0.0,1.0043596332753293,0.0005743047112431761
1119,data/RawData/306_18_3_9_1_stand.txt,306,18,3,9,1,stand,stand,stand,0.23911861297641418,0.0851063829787234,0.0008153319101917008,0.3210038110682923,0.6773454811721505,0.0008353758451833016
1120,data/RawData/307_18_0_8_1_stand.txt,307,18,0,8,1,stand,stand,stand,0.2385255461515367,0.08428805237315876,0.0023037826782613823,0.4097141871444778,0.587686952555407,0.00029507761766142687
1121,data/RawData/107_18_2_3_1_stand.txt,107,18,2,3,1,stand,stand,stand,0.23845153501542382,0.08346972176759411,0.00022723201694972896,0.38339328258575184,0.6154777044036129,0.0009017809894918708
1122,data/RawData/213_18_1_1_2_stand.txt,213,18,1,1,2,stand,stand,stand,0.23824398212213915,0.08265139116202946,0.0002141062664642663,0.0,1.0344800308383197,0.0001345218323973186
1123,data/RawData/107_18_0_5_1_stand.txt,107,18,0,5,1,stand,stand,stand,0.23745265240746335,0.08183306055646482,0.005062096100901296,0.2399230760408909,0.7548528142527016,0.00016201360129485993
1124,data/RawData/213_18_0_1_1_stand.txt,213,18,0,1,1,stand,stand,stand,0.2373429021669068,0.08101472995090016,0.00332702855918385,0.1764395388135,0.820089201617657,0.000144231005445874
1125,data/RawData/107_18_4_6_1_stand.txt,107,18,4,6,1,stand,stand,stand,0.23724649734231712,0.08019639934533551,0.0,0.05176573366163143,0.9481972903417766,0.0007500609058940585
1126,data/RawData/207_18_3_15_2_stand.txt,207,18,3,15,2,stand,stand,stand,0.2372145814495956,0.07937806873977087,0.004509758965751122,0.2617822838381049,0.733513440143944,0.00019451704798415764
1127,data/RawData/305_18_5_9_1_stand.txt,305,18,5,9,1,stand,stand,stand,0.23720191078137196,0.07855973813420622,0.016374201694736676,0.7221549476046838,0.2605307888803536,0.0009400618160100153
1128,data/RawData/106_18_4_6_1_stand.txt,106,18,4,6,1,stand,stand,stand,0.2360873257842728,0.07774140752864157,0.0,0.0,1.6576118240507518,0.0005291282643668069
1129,data/RawData/207_18_8_3_2_stand.txt,207,18,8,3,2,stand,stand,stand,0.23490805913584462,0.07692307692307693,0.0,0.0,1.0995239645732424,0.0005729887580757402
1130,data/RawData/306_18_2_7_1_stand.txt,306,18,2,7,1,stand,stand,stand,0.23395229204797574,0.07610474631751228,0.0,0.01597524396248574,0.9839731655896962,0.0007543078089314889
1131,data/RawData/103_18_3_1_1_stand.txt,103,18,3,1,1,stand,stand,stand,0.23326706178394932,0.07528641571194762,0.0,0.10604391910363692,0.8940156791578369,0.00025922392410164205
1132,data/RawData/104_18_2_2_1_stand.txt,104,18,2,2,1,stand,stand,stand,0.23225189212543812,0.07446808510638298,0.0,0.12249566604779126,0.8773215553438684,0.00022956764895996025
1133,data/RawData/106_18_8_5_1_stand.txt,106,18,8,5,1,stand,stand,stand,0.232236932463301,0.07364975450081833,0.0,0.042935879846550104,0.9581376194346461,0.00020857065103592882
1134,data/RawData/307_18_3_11_1_stand.txt,307,18,3,11,1,stand,stand,stand,0.23008685581277064,0.07283142389525368,0.0,0.38083794290838413,0.6188334707032177,0.0007209713041350997
1135,data/RawData/305_18_2_2_1_stand.txt,305,18,2,2,1,stand,stand,stand,0.22800910608674158,0.07201309328968904,0.0,0.0,1.151386964829923,0.0010480588676305155
1136,data/RawData/102_18_2_4_1_stand.txt,102,18,2,4,1,stand,stand,stand,0.2278090777222933,0.07119476268412439,0.0,0.002573516414212337,0.9982941109454163,0.0003344768757701855
1137,data/RawData/106_18_2_4_1_stand.txt,106,18,2,4,1,stand,stand,stand,0.2273682372618178,0.07037643207855974,0.0,0.09514168693498148,0.9052410392297978,0.00033966616141149205
1138,data/RawData/307_18_2_8_1_stand.txt,307,18,2,8,1,stand,stand,stand,0.2252674216140064,0.06955810147299508,0.001819489158319791,0.17754348705270076,0.8198475567280026,0.0007894670565377459
1139,data/RawData/301_18_3_12_1_stand.txt,301,18,3,12,1,stand,stand,stand,0.22406604267513963,0.06873977086743044,0.0,0.048690306345003966,0.9516019915348412,0.0006105669953517267
1140,data/RawData/301_18_8_11_1_stand.txt,301,18,8,11,1,stand,stand,stand,0.22318307365997078,0.06792144026186579,0.0,0.0,1.097337443048834,0.00029690694991232994
1141,data/RawData/102_18_2_5_1_stand.txt,102,18,2,5,1,stand,stand,stand,0.22200766616436748,0.06710310965630115,0.0005228484065273129,0.22385628996719503,0.7750449881492347,0.000575873472538437
1142,data/RawData/305_18_3_5_1_stand.txt,305,18,3,5,1,stand,stand,stand,0.221698175742715,0.0662847790507365,0.0,0.0,1.0213134073392587,0.0005979832838095339
1143,data/RawData/301_18_5_7_1_stand.txt,301,18,5,7,1,stand,stand,stand,0.21677884528305016,0.06546644844517185,0.0002701489658172688,0.0,1.0924271235936902,0.0006580145254426252
1144,data/RawData/207_18_7_4_2_stand.txt,207,18,7,4,2,stand,stand,stand,0.21658602646668695,0.06464811783960721,0.0,0.3530762939869495,0.6469257071358508,0.00046996181345422745
1145,data/RawData/107_18_3_1_1_stand.txt,107,18,3,1,1,stand,stand,stand,0.21643045974113836,0.06382978723404255,0.0,0.3199063643586189,0.6794351979600896,0.0008397865576427819
1146,data/RawData/102_18_4_3_1_stand.txt,102,18,4,3,1,stand,stand,stand,0.21631501417264815,0.0630114566284779,0.00040357422124104867,0.2764941249493296,0.7226048588843955,0.0004974419404110048
1147,data/RawData/103_18_5_6_1_stand.txt,103,18,5,6,1,stand,stand,stand,0.21617861366691513,0.062193126022913256,0.0,0.0,1.61531019353232,0.0005815588302693725
1148,data/RawData/207_18_0_13_2_stand.txt,207,18,0,13,2,stand,stand,stand,0.2153252604709297,0.06137479541734861,0.00483948568717724,0.07143401283115826,0.9229740252120104,0.0007524762650102142
1149,data/RawData/102_18_0_1_1_stand.txt,102,18,0,1,1,stand,stand,stand,0.21531005397899278,0.060556464811783964,0.004931303840848374,0.0,1.0886288363339813,0.00026492546074934016
1150,data/RawData/104_18_0_2_1_stand.txt,104,18,0,2,1,stand,stand,stand,0.2142200652405064,0.05973813420621931,0.002784476582597868,0.37028382826120837,0.6265159615280671,0.0004157336234584549
1151,data/RawData/107_18_4_2_1_stand.txt,107,18,4,2,1,stand,stand,stand,0.2132341413716199,0.058919803600654665,0.0,0.0,1.4983425465488143,0.0007571926339290208
1152,data/RawData/206_18_0_11_1_stand.txt,206,18,0,11,1,stand,stand,stand,0.21080621590885507,0.05810147299509002,0.0045395696406347495,0.3824923798974282,0.6126498854870898,0.0003181649701036168
1153,data/RawData/102_18_4_2_1_stand.txt,102,18,4,2,1,stand,stand,stand,0.2100385622118185,0.057283142389525366,0.0,0.4308339262682868,0.5696406917675864,0.0006048138850772666
1154,data/RawData/106_18_2_2_1_stand.txt,106,18,2,2,1,stand,stand,stand,0.2080161147684517,0.05646481178396072,0.0,0.0,1.2358988349946651,0.0011092658403470518
1155,data/RawData/301_18_4_11_1_stand.txt,301,18,4,11,1,stand,stand,stand,0.20698129207952196,0.05564648117839607,0.0,0.04302185341677977,0.9562908430479624,0.0008297311475647231
1156,data/RawData/301_18_2_11_1_stand.txt,301,18,2,11,1,stand,stand,stand,0.2068001712581656,0.05482815057283143,0.0,0.2002597917953143,0.7995012562077194,0.000643337990536896
1157,data/RawData/207_18_8_7_2_stand.txt,207,18,8,7,2,stand,stand,stand,0.2060705258628943,0.054009819967266774,0.0021292942538515044,0.11531790005300162,0.8822489893831554,0.00030381630513888903
1158,data/RawData/305_18_5_7_1_stand.txt,305,18,5,7,1,stand,stand,stand,0.20496241241627342,0.05319148936170213,0.013440986763481546,0.02557064738345895,0.9599412147007845,0.0010471511473960798
1159,data/RawData/303_18_7_7_1_stand.txt,303,18,7,7,1,stand,stand,stand,0.20483151493126112,0.05237315875613748,0.0,0.04122278845541929,0.9589607799484149,0.000709874541625634
1160,data/RawData/306_18_3_10_1_stand.txt,306,18,3,10,1,stand,stand,stand,0.20129163046303547,0.05155482815057283,0.0,0.0,1.1658109697595764,0.0008351889614295861
1161,data/RawData/107_18_2_2_1_stand.txt,107,18,2,2,1,stand,stand,stand,0.19792909802975078,0.05073649754500818,0.0002905770853587924,0.5012602254493801,0.49740022231011594,0.0010489751500928817
1162,data/RawData/106_18_5_6_1_stand.txt,106,18,5,6,1,stand,stand,stand,0.19557307913858188,0.04991816693944354,5.662100231148874e-06,0.0,1.0197201301788663,0.0009935768966444426
1163,data/RawData/104_18_2_8_1_stand.txt,104,18,2,8,1,stand,stand,stand,0.1941797130202888,0.049099836333878884,0.0005888179897277156,0.47144089919137044,0.5274074275548928,0.0005628552588597329
1164,data/RawData/202_18_8_34_1_stand.txt,202,18,8,34,1,stand,stand,stand,0.19370407629864353,0.04828150572831424,0.02583824470994164,0.0,1.4423511944235516,0.0009091804930680252
1165,data/RawData/301_18_8_10_1_stand.txt,301,18,8,10,1,stand,stand,stand,0.19225112920341267,0.04746317512274959,0.0,0.0,1.0101339496465567,0.0005559430091131555
1166,data/RawData/211_18_3_4_1_stand.txt,211,18,3,4,1,stand,stand,stand,0.19191073471375708,0.046644844517184945,0.0,0.0,1.0863599349856756,0.0006907101755725932
1167,data/RawData/211_18_3_3_1_stand.txt,211,18,3,3,1,stand,stand,stand,0.19184820357508442,0.04582651391162029,0.0,0.2742745399504177,0.7267965920680757,0.0004671695818005101
1168,data/RawData/106_18_3_4_1_stand.txt,106,18,3,4,1,stand,stand,stand,0.19166356946811722,0.045008183306055646,0.0,0.42732222286227023,0.5725929472345666,0.0007181708290793832
1169,data/RawData/307_18_3_10_1_stand.txt,307,18,3,10,1,stand,stand,stand,0.18861936033576765,0.044189852700491,0.0,0.0,1.024638132282601,0.0007175299863769757
1170,data/RawData/301_18_3_9_1_stand.txt,301,18,3,9,1,stand,stand,stand,0.18842170639763745,0.04337152209492635,0.0004210016067215574,0.0,1.0069835095942394,0.0010701857882871395
1171,data/RawData/303_18_8_12_1_stand.txt,303,18,8,12,1,stand,stand,stand,0.1847775651035073,0.0425531914893617,0.00874108713074388,0.15175474467868091,0.8385574716124079,0.000946696572754774
1172,data/RawData/106_18_3_2_1_stand.txt,106,18,3,2,1,stand,stand,stand,0.18459644827685331,0.041734860883797055,0.0,0.5836263628999081,0.4163897288940788,0.0007209910583801342
1173,data/RawData/106_18_5_5_1_stand.txt,106,18,5,5,1,stand,stand,stand,0.18401361627694515,0.04091653027823241,0.0,0.0,1.354203587703645,0.0008115416121139676
1174,data/RawData/107_18_5_5_1_stand.txt,107,18,5,5,1,stand,stand,stand,0.18399744304019996,0.040098199672667756,0.0005743970092634782,0.06133770750427298,0.9368562441774514,0.001231651303577329
1175,data/RawData/306_18_7_10_1_stand.txt,306,18,7,10,1,stand,stand,stand,0.18298680331396347,0.03927986906710311,0.0,0.0,1.1551474818614254,0.0005632417649042227
1176,data/RawData/106_18_2_5_1_stand.txt,106,18,2,5,1,stand,stand,stand,0.182062568975844,0.038461538461538464,0.0,0.29836430948505355,0.7028001036949081,0.0005264744014488277
